"","SUBTRANSECTO","CONTEO","ALTITUD","DEG","CHIL","RH_C","HI","DP","BULB","BARO","ALT","SPD","TC","TS","LHC","LONG_COLA","LONG_TOTAL","PESO","TEMP_ASF","TEMP_SUELO","CARROS_TUX","CARROS_OAX","TOTAL_CARROS","AÑO","SEMANA","DIA","DIAYEAR","TRANSECTO","RECORRIDO","VIVO","MUERTO","CAÑADA","ESCURRIMIENTOS","ALTITUD_MEAN","DIST_ELECTRICOS_MEAN","DIST_PENDIENTE_MEAN","DIST_RIOS_MEAN","DIST_AGRICOLA_MEAN","DIST_URBANIZACION_MEAN","NDWI_AGUA_MEAN","NDMI_HUMEDAD_MEAN","NDVI_VEGETACION_MEAN","LST_TEMPERATURA_MEAN"
"ESCURRIMIENTOS",-0.0849937774690732,0.114758210526441,0.182129523148014,0.036439606305705,-0.0121511078183954,-0.279265268826955,-0.0849937774690732,-0.230697395987484,-0.25498133240722,0.230784173269465,-0.0607326771761751,0.243113707381276,-0.125496101916309,0.255077244139935,-0.133611889787585,-0.157904960658055,-0.182198031528525,-0.233884464214369,0.25498133240722,0.036439606305705,0.352382126733465,-0.121511078183954,-0.0364259046296028,0.176470588235294,-0.245861238706131,0.0122296369888536,-0.159106690021974,-0.123479376437243,-0.194932155808592,0.215686274509804,-0.0808452083454443,0.030556616567607,1,-0.157845586728279,-0.0849937774690732,0.157845586728279,0.060709841049338,-0.188168598324812,-0.157845586728279,0.0121419682098676,0.133561650308544,0.109277713888808,0.157845586728279
"ALTITUD_MEAN",0.821052631578947,-0.399531515325826,0.742857142857143,-0.582173790700384,-0.597441854605894,0.037593984962406,-0.565413533834586,-0.560902255639098,-0.557894736842105,-0.929672875071932,0.860473923205736,-0.253669713822044,0.0373018817646896,-0.431741286643438,0.321173396161582,0.158706291780079,0.137645741212106,0.330823819051178,-0.386466165413534,-0.447536699569417,0.0601956528570171,-0.347629895249274,-0.285714285714286,-0.133561650308544,-0.532865222976918,-0.276417603973906,-0.35241737267149,0.812806110241428,0.48585719448702,0.109277713888808,-0.31038822807949,-0.397359707119513,-0.157845586728279,1,0.863157894736842,0.120300751879699,-0.37593984962406,0.92440464642128,0.903759398496241,0.442105263157895,-0.556390977443609,-0.445112781954887,-0.837593984962406
"DIST_ELECTRICOS_MEAN",0.756390977443609,-0.209240813362339,0.765413533834587,-0.597217041106079,-0.612490767820149,-0.105263157894737,-0.595488721804511,-0.640601503759399,-0.642105263157895,-0.8228657971915,0.771718745812138,-0.297328002847796,-0.11035140022054,-0.602482178748072,0.460323462414257,0.251222281775101,0.341481784209269,0.381133432086611,-0.500751879699248,-0.519744301516752,0.309255166552925,-0.104589946839067,-0.0360902255639098,-0.0364259046296028,-0.504819684925501,-0.361236156426173,-0.362269901369833,0.761575621637312,0.309319021334904,0.0364259046296028,-0.29036318110662,-0.227062689782579,-0.0849937774690732,0.863157894736842,1,0.120300751879699,-0.433082706766917,0.918966972030566,0.891729323308271,0.276691729323308,-0.466165413533835,-0.264661654135338,-0.780451127819549
"DIST_PENDIENTE_MEAN",0.115789473684211,0.216347105136909,-0.0857142857142857,-0.059420839102494,-0.0744921204105586,0.22406015037594,-0.12781954887218,-0.0721804511278195,-0.075187969924812,0.104550590319578,-0.146671691455523,0.215280528644227,0.293752318896931,0.254983094376525,-0.197818742834885,-0.218879293402858,-0.223392268524566,-0.580085083635821,0.359398496240601,0.0744640895081887,0.236267937463792,-0.292701362017246,-0.0992481203007519,0.30354920524669,-0.350168575099118,-0.18705520049741,-0.110651476150618,0.149103660862727,0.199925708911584,0.182129523148014,-0.0300375704593055,0.302750253043439,0.157845586728279,0.120300751879699,0.120300751879699,1,0.261654135338346,-0.0396173419894834,0.114285714285714,-0.105263157894737,-0.171428571428571,0.0571428571428571,-0.218045112781955
"DIST_RIOS_MEAN",-0.440601503759398,0.399531515325826,-0.44812030075188,0.287326082748769,0.309255166552925,-0.0210526315789474,0.254135338345865,0.384962406015038,0.374436090225564,0.302369333154463,-0.400150460791479,0.510350344128622,0.0520672099632126,0.432493449163722,-0.555095939970134,-0.484392663063369,-0.564121890213551,-0.599141755240152,0.342857142857143,0.307634470796456,-0.036869837374923,-0.207675002356709,0.0150375939849624,-0.0121419682098676,0.289269692473184,0.324128039728306,0.32589133386826,-0.44654634842991,-0.460960785452747,0.133561650308544,0.150187852296528,0.302750253043439,0.060709841049338,-0.37593984962406,-0.433082706766917,0.261654135338346,1,-0.538329764680628,-0.55187969924812,0.0315789473684211,0.195488721804511,0.0210526315789474,0.178947368421053
"DIST_AGRICOLA_MEAN",0.834294613660886,-0.324676157128553,0.797007703553137,-0.630618943379569,-0.644849446919065,0.00155362125448955,-0.608242721132657,-0.622225312423063,-0.629216608068266,-0.908821755123112,0.838105397948077,-0.332461711645405,-0.164592546381953,-0.626733429249072,0.450331087724535,0.261495100982409,0.294133419678579,0.468193844545789,-0.518132688372263,-0.503951182725385,0.0995066054317544,-0.105337070593771,-0.140602723531304,-0.125445732216541,-0.43752968407919,-0.322748019442495,-0.326518062295383,0.836597292350961,0.428698791783572,0.0250891464433083,-0.310335602527049,-0.342112844689983,-0.188168598324812,0.92440464642128,0.918966972030566,-0.0396173419894834,-0.538329764680628,1,0.960137935274539,0.403164715540037,-0.522016741508487,-0.41015601118524,-0.82031202237048
"DIST_URBANIZACION_MEAN",0.902255639097744,-0.34426035707917,0.798496240601504,-0.690485193621386,-0.707298921069951,0.108270676691729,-0.678195488721804,-0.640601503759399,-0.670676691729323,-0.855960948084028,0.803309571664096,-0.361309978144157,-0.133665076323471,-0.60849947891035,0.49717942590821,0.32568637128329,0.346746921851263,0.443639314948815,-0.499248120300752,-0.531026739321023,0.0872836966426748,-0.163280708374659,-0.231578947368421,-0.0364259046296028,-0.543282137110302,-0.430908538797677,-0.388038053350114,0.896151233492901,0.42776557340705,0.0121419682098676,-0.29036318110662,-0.264906471413009,-0.157845586728279,0.903759398496241,0.891729323308271,0.114285714285714,-0.55187969924812,0.960137935274539,1,0.266165413533835,-0.452631578947368,-0.281203007518797,-0.781954887218045
"NDWI_AGUA_MEAN",0.336842105263158,-0.15633841904054,0.511278195488722,-0.290334732829908,-0.279909785785129,0.204511278195489,-0.225563909774436,-0.142857142857143,-0.240601503759398,-0.446784537049132,0.330951508925283,-0.0805420159613017,-0.200497614485207,-0.124858978367266,-0.0518992138996467,-0.2414441690114,-0.221887943483997,-0.256121666362202,-0.136842105263158,-0.0932681525153071,0.121143751374747,0.0669676638034315,-0.0421052631578947,-0.109277713888808,0.0657066891490335,0.0734589248916955,0.058357285367107,0.346379273696488,0.244437470518315,-0.133561650308544,-0.0100125234864352,-0.132453235706504,0.0121419682098676,0.442105263157895,0.276691729323308,-0.105263157894737,0.0315789473684211,0.403164715540037,0.266165413533835,1,-0.766917293233083,-0.965413533834587,-0.643609022556391
"NDMI_HUMEDAD_MEAN",-0.481203007518797,0.205292873487578,-0.512781954887218,0.283565270147345,0.287434242392257,-0.312781954887218,0.243609022556391,0.16390977443609,0.239097744360902,0.437006424285431,-0.339225296648415,0.153556740711267,0.0458502296690976,0.187288467550899,-0.22715308112599,-0.0361038009736673,-0.106807077880432,0.086136155651574,0.0721804511278195,0.107559240400717,-0.127915762321161,-0.169300273660361,-0.0210526315789474,-0.182129523148014,0.218755196801051,0.332458433272725,0.233429141468428,-0.48707195881824,-0.491892687586238,0.0364259046296028,0.130162805323657,-0.0189218908152149,0.133561650308544,-0.556390977443609,-0.466165413533835,-0.171428571428571,0.195488721804511,-0.522016741508487,-0.452631578947368,-0.766917293233083,1,0.81203007518797,0.699248120300752
"NDVI_VEGETACION_MEAN",-0.347368421052632,0.154759243090636,-0.43609022556391,0.277547969985067,0.26335598124945,-0.26015037593985,0.206015037593985,0.0917293233082707,0.169924812030075,0.424971823960875,-0.301617170634179,0.0828002033247027,0.0862606015808447,0.0925159899950223,-0.00601730016227788,0.183527654949475,0.160962779340933,0.254597132633856,0.0466165413533835,0.0330951508925283,-0.0857788053212493,-0.0993228272140782,0.0135338345864662,0.060709841049338,-0.0713157967593169,-0.0121169360646096,-0.00985252869834273,-0.382317079135197,-0.337987613556188,0.109277713888808,0.0500626174321759,0.0567656724456447,0.109277713888808,-0.445112781954887,-0.264661654135338,0.0571428571428571,0.0210526315789474,-0.41015601118524,-0.281203007518797,-0.965413533834587,0.81203007518797,1,0.67218045112782
"LST_TEMPERATURA_MEAN",-0.777443609022556,0.268459911483756,-0.679699248120301,0.619029754194336,0.614748104802287,-0.245112781954887,0.595488721804511,0.451127819548872,0.499248120300752,0.790522808819256,-0.631064354518892,0.189687738525682,0.0606155578676206,0.365550984858381,-0.21135766820001,-0.0383602885345215,-0.0534035389402161,0.00152453372834644,0.312781954887218,0.31289960843845,-0.250564405017334,0.103085055517642,0.105263157894737,-0.0364259046296028,0.359784188145318,0.293835699566782,0.234187028291377,-0.805924402816994,-0.465487405277161,-0.0121419682098676,0.230288040188009,0.151375126521719,0.157845586728279,-0.837593984962406,-0.780451127819549,-0.218045112781955,0.178947368421053,-0.82031202237048,-0.781954887218045,-0.643609022556391,0.699248120300752,0.67218045112782,1
